-1.4059,9.31e-12,-1.4059,1e-14,-1.4059,9.03e-12,-1.4059,1.024144450142783e-10,-1.4059,7.991406381947073e-11,-1.4059,4.54497794515072e-11,-1.4059,4.872429223423275e-11,-1.4059,8.693866863796781e-11,-1.4059,1.1181830730742894e-10,-1.4059,1.0075700452978102e-10,-1.4059,1.6358039075448984e-10
-1.3663,1.023e-11,-1.3663,6.400000000000001e-13,-1.3663,1.057e-11,-1.3663,4.871930098350824e-11,-1.3663,1.098100202168823e-10,-1.3663,4.3699853310889126e-11,-1.3663,1.0966700677185674e-10,-1.3663,1.3094354838558907e-10,-1.3663,6.413575417733448e-11,-1.3663,1.6531883886201047e-10,-1.3663,2.383176333838444e-10
-1.3267,8.54e-12,-1.3267,5e-14,-1.3267,5.420000000000001e-12,-1.3267,5.483266663628347e-11,-1.3267,8.75082489489714e-11,-1.3267,1.8223331635880814e-11,-1.3267,8.478977386983117e-11,-1.3267,9.903310851625033e-11,-1.3267,1.1132342763954723e-10,-1.3267,1.3583824443112818e-10,-1.3267,2.01969959922474e-10
-1.2871,7.880000000000001e-12,-1.2871,4.2000000000000003e-13,-1.2871,7.990000000000001e-12,-1.2871,2.7777163936923515e-11,-1.2871,9.910302786761141e-11,-1.2871,1.650515005901224e-11,-1.2871,7.410862552143235e-11,-1.2871,9.848021013937414e-11,-1.2871,7.461061048036443e-11,-1.2871,1.4795468875116368e-10,-1.2871,1.697852345663565e-10
-1.2475,8.790000000000003e-12,-1.2475,7.400000000000001e-13,-1.2475,7.370000000000001e-12,-1.2475,1.0333383619947885e-10,-1.2475,7.150922179219483e-11,-1.2475,1.1920191435466001e-10,-1.2475,4.6686862152304644e-11,-1.2475,2.1046812527591408e-10,-1.2475,9.322716821730745e-11,-1.2475,1.567768116025619e-10,-1.2475,1.7188444358009883e-10
-1.2079,9.65e-12,-1.2079,3.000000000000001e-13,-1.2079,7.4e-12,-1.2079,6.889159526480239e-11,-1.2079,5.0085919711896866e-11,-1.2079,1.1944586822294806e-10,-1.2079,7.384627477364867e-11,-1.2079,1.9674528465853225e-10,-1.2079,5.3316848958612354e-11,-1.2079,1.9037487188368083e-10,-1.2079,2.4302253171016785e-10
-1.1683,7.75e-12,-1.1683,6.6e-13,-1.1683,6.8700000000000004e-12,-1.1683,8.248150076830724e-11,-1.1683,1.0966697260621917e-10,-1.1683,1.049555529139364e-10,-1.1683,1.5649481028131782e-11,-1.1683,1.5490796849358663e-10,-1.1683,4.003294199626759e-11,-1.1683,1.8365786768998527e-10,-1.1683,1.981480717015305e-10
-1.1287,8.900000000000001e-12,-1.1287,8.000000000000001e-14,-1.1287,3.5900000000000003e-12,-1.1287,4.2712021380306365e-11,-1.1287,7.421314077479897e-11,-1.1287,4.121239403813424e-11,-1.1287,2.559567220240268e-11,-1.1287,1.3900261296407864e-10,-1.1287,6.973865514493655e-11,-1.1287,1.391597473688325e-10,-1.1287,1.3317263288780492e-10
-1.0891,9.590000000000003e-12,-1.0891,1.1e-12,-1.0891,6.7200000000000004e-12,-1.0891,3.6866850847082257e-11,-1.0891,1.0752176463618795e-10,-1.0891,3.730287305308555e-11,-1.0891,3.406197628226282e-11,-1.0891,7.604860560491625e-11,-1.0891,8.294367771495703e-11,-1.0891,1.1119634866256562e-10,-1.0891,1.5082847793727616e-10
-1.0495,8.880000000000003e-12,-1.0495,3.600000000000001e-13,-1.0495,6.31e-12,-1.0495,1.80215775946846e-11,-1.0495,6.388386162252191e-11,-1.0495,9.365943769907617e-11,-1.0495,1.0303756656840082e-10,-1.0495,1.5196962341363434e-10,-1.0495,9.789202541994177e-11,-1.0495,1.2526759845617446e-10,-1.0495,1.9399595714134828e-10
-1.0099,8.61e-12,-1.0099,9.4e-13,-1.0099,9.66e-12,-1.0099,4.2082250298711183e-11,-1.0099,4.8261697451474765e-11,-1.0099,6.784147052292865e-11,-1.0099,8.812063962455167e-11,-1.0099,9.542666453366585e-11,-1.0099,8.172557366742581e-11,-1.0099,8.93726485808547e-11,-1.0099,1.4543922477731156e-10
-0.9703,8.02e-12,-0.9703,3.5e-13,-0.9703,1.317e-11,-0.9703,3.510049844219173e-11,-0.9703,2.344631760759902e-11,-0.9703,7.848153192789101e-11,-0.9703,3.5016139743780586e-11,-0.9703,1.559450689428669e-10,-0.9703,8.78051581575e-11,-0.9703,1.4037492836358685e-10,-0.9703,2.2263994752060354e-10
-0.9307,8.690000000000003e-12,-0.9307,7.200000000000002e-13,-0.9307,2.093e-11,-0.9307,1.0884731304758033e-10,-0.9307,1.1826481831678052e-10,-0.9307,1.0114846523966239e-10,-0.9307,6.382377662331522e-11,-0.9307,1.7287134477215428e-10,-0.9307,5.455035110469962e-11,-0.9307,1.599703874173586e-10,-0.9307,2.2492011417053537e-10
-0.8911,6.7300000000000014e-12,-0.8911,2.2000000000000002e-13,-0.8911,3.652e-11,-0.8911,1.0198865674220547e-10,-0.8911,6.981862156310591e-11,-0.8911,5.638504660984797e-11,-0.8911,4.7654671061104245e-11,-0.8911,1.0432881802659194e-10,-0.8911,3.136830889567981e-11,-0.8911,1.742690654072041e-10,-0.8911,1.687721472569519e-10
-0.8515,9.25e-12,-0.8515,6.700000000000002e-13,-0.8515,5.911e-11,-0.8515,1.178576051856524e-10,-0.8515,1.220039592994764e-10,-0.8515,1.4230792834884775e-10,-0.8515,8.200515420133664e-11,-0.8515,2.1009257458801247e-10,-0.8515,9.419253861005667e-11,-0.8515,1.7379135671734518e-10,-0.8515,1.7627005191451833e-10
-0.8119,8.490000000000001e-12,-0.8119,5.500000000000001e-13,-0.8119,1.0148999999999999e-10,-0.8119,1.1161758106471055e-10,-0.8119,1.848559034344366e-10,-0.8119,1.3714728744199923e-10,-0.8119,7.668350508320552e-11,-0.8119,1.3233312974701982e-10,-0.8119,8.332089389713258e-11,-0.8119,2.073212593383486e-10,-0.8119,2.374335107674521e-10
-0.7723,1.041e-11,-0.7723,3.900000000000001e-13,-0.7723,1.7309e-10,-0.7723,2.1745333859857442e-10,-0.7723,2.0889995191921045e-10,-0.7723,2.378049777189751e-10,-0.7723,1.340599866470879e-10,-0.7723,2.934138371561143e-10,-0.7723,1.0431548638688503e-10,-0.7723,2.726327960749428e-10,-0.7723,3.061621376535719e-10
-0.7327,1.448e-11,-0.7327,3.7000000000000004e-13,-0.7327,2.8482e-10,-0.7327,2.521123178006851e-10,-0.7327,3.726708607296663e-10,-0.7327,3.605162323622515e-10,-0.7327,1.2315017058384139e-10,-0.7327,3.353097344639634e-10,-0.7327,1.195761716283904e-10,-0.7327,4.515850067350958e-10,-0.7327,4.520980684181228e-10
-0.6931,2.029e-11,-0.6931,7.700000000000001e-13,-0.6931,4.954600000000001e-10,-0.6931,4.4452103816212355e-10,-0.6931,5.139849711363853e-10,-0.6931,5.141183933757104e-10,-0.6931,2.456612143952319e-10,-0.6931,5.469221123931223e-10,-0.6931,6.734002066623712e-11,-0.6931,5.423299042177613e-10,-0.6931,5.778097875270047e-10
-0.6535000000000001,3.548e-11,-0.6535000000000001,3.8e-12,-0.6535000000000001,7.7958e-10,-0.6535000000000001,5.874712416604714e-10,-0.6535000000000001,7.573529946752417e-10,-0.6535000000000001,7.621058291433653e-10,-0.6535000000000001,2.5909926508422637e-10,-0.6535000000000001,6.829597546507967e-10,-0.6535000000000001,8.370452817081619e-11,-0.6535000000000001,7.623821879623404e-10,-0.6535000000000001,7.470455419698229e-10
-0.6139,6.968000000000001e-11,-0.6139,8.61e-12,-0.6139,1.1702e-09,-0.6139,8.766819460208423e-10,-0.6139,1.1425963849398039e-09,-0.6139,1.1502629114271536e-09,-0.6139,4.0354996529572556e-10,-0.6139,1.1205098652010762e-09,-0.6139,1.9182105824100305e-10,-0.6139,1.1819402110979808e-09,-0.6139,1.0332180110005427e-09
-0.5743,1.4786e-10,-0.5743,1.591e-11,-0.5743,1.7938999999999998e-09,-0.5743,1.3448908729505963e-09,-0.5743,1.7229577910336497e-09,-0.5743,1.7079021099184722e-09,-0.5743,5.931022067083119e-10,-0.5743,1.6178196771316411e-09,-0.5743,2.10308252910118e-10,-0.5743,1.7351414074474012e-09,-0.5743,1.5885142544407473e-09
-0.5347000000000001,3.0503999999999996e-10,-0.5347000000000001,2.925e-11,-0.5347000000000001,2.672e-09,-0.5347000000000001,1.943482485230104e-09,-0.5347000000000001,2.4803001794478518e-09,-0.5347000000000001,2.4316793615791966e-09,-0.5347000000000001,1.0311120362956711e-09,-0.5347000000000001,2.2287070419200706e-09,-0.5347000000000001,4.0431337173582005e-10,-0.5347000000000001,2.4548907046559554e-09,-0.5347000000000001,2.2133662620204714e-09
-0.4950000000000001,6.029099999999999e-10,-0.4950000000000001,4.523e-11,-0.4950000000000001,4.0031e-09,-0.4950000000000001,2.984858646220095e-09,-0.4950000000000001,3.7217516489788096e-09,-0.4950000000000001,3.658918637109774e-09,-0.4950000000000001,1.5183930623778948e-09,-0.4950000000000001,3.4097345234636176e-09,-0.4950000000000001,7.656369957201444e-10,-0.4950000000000001,3.6508699944715163e-09,-0.4950000000000001,3.2843316017282066e-09
-0.4554,1.0784e-09,-0.4554,8.013000000000001e-11,-0.4554,5.899699999999999e-09,-0.4554,4.363711652018485e-09,-0.4554,5.455135245900466e-09,-0.4554,5.436369807464856e-09,-0.4554,2.390572096783207e-09,-0.4554,4.990882409638047e-09,-0.4554,1.341281887212075e-09,-0.4554,5.277037340904671e-09,-0.4554,4.645435110052517e-09
-0.4158,1.9778e-09,-0.4158,1.2932999999999998e-10,-0.4158,8.505999999999999e-09,-0.4158,6.312638981528839e-09,-0.4158,7.936731174655061e-09,-0.4158,7.734499967665161e-09,-0.4158,3.7327578239642065e-09,-0.4158,7.084734303580332e-09,-0.4158,2.26795387066209e-09,-0.4158,7.640832751318631e-09,-0.4158,6.854120502235722e-09
-0.3762,3.2868e-09,-0.3762,2.1665e-10,-0.3762,1.2096199999999999e-08,-0.3762,9.111358482401856e-09,-0.3762,1.1260106984457317e-08,-0.3762,1.1048417000761631e-08,-0.3762,5.666723630084057e-09,-0.3762,1.0204988334950497e-08,-0.3762,3.6869169745999475e-09,-0.3762,1.0829769780564155e-08,-0.3762,9.702519182680047e-09
-0.3366,4.908399999999999e-09,-0.3366,3.7589e-10,-0.3366,1.7702e-08,-0.3366,1.3294142223763731e-08,-0.3366,1.6405460287822184e-08,-0.3366,1.6190073959402457e-08,-0.3366,8.218975268659722e-09,-0.3366,1.4802579489932734e-08,-0.3366,5.530357660689023e-09,-0.3366,1.5760126184469294e-08,-0.3366,1.4068698496662344e-08
-0.29700000000000004,7.403499999999999e-09,-0.29700000000000004,6.6798e-10,-0.29700000000000004,2.4688600000000002e-08,-0.29700000000000004,1.8680101226735614e-08,-0.29700000000000004,2.2801893238310315e-08,-0.29700000000000004,2.2527791061950376e-08,-0.29700000000000004,1.1914799823632838e-08,-0.29700000000000004,2.074559537760625e-08,-0.29700000000000004,8.223753405251183e-09,-0.29700000000000004,2.195654937044506e-08,-0.29700000000000004,1.9580885276573534e-08
-0.2574,1.04695e-08,-0.2574,1.0501e-09,-0.2574,3.5553999999999995e-08,-0.2574,2.6675708463240806e-08,-0.2574,3.265974258796995e-08,-0.2574,3.23470696417432e-08,-0.2574,1.6948461044882875e-08,-0.2574,2.9615155235523434e-08,-0.2574,1.1709479026561715e-08,-0.2574,3.141346319423023e-08,-0.2574,2.78388986089089e-08
-0.2178,1.4720199999999998e-08,-0.2178,1.4813999999999999e-09,-0.2178,4.7460199999999994e-08,-0.2178,3.561240866937356e-08,-0.2178,4.3549900168963066e-08,-0.2178,4.306655203114928e-08,-0.2178,2.3001337135480422e-08,-0.2178,3.9432503185263255e-08,-0.2178,1.6397357950575498e-08,-0.2178,4.192607608119863e-08,-0.2178,3.719546874462958e-08
-0.1782,2.02544e-08,-0.1782,2.9446999999999996e-09,-0.1782,6.549719999999999e-08,-0.1782,4.893621826390365e-08,-0.1782,5.990313487958354e-08,-0.1782,5.9263416756154656e-08,-0.1782,3.161615960968322e-08,-0.1782,5.421163070863753e-08,-0.1782,2.2586655306811257e-08,-0.1782,5.762605427420171e-08,-0.1782,5.09460503907738e-08
-0.1386,2.74984e-08,-0.1386,4.6486999999999995e-09,-0.1386,8.778699999999999e-08,-0.1386,6.534264409490349e-08,-0.1386,7.994757351369607e-08,-0.1386,7.92780112526996e-08,-0.1386,4.2620427951098443e-08,-0.1386,7.237324965247187e-08,-0.1386,3.0796693158910964e-08,-0.1386,7.686580223332191e-08,-0.1386,6.785387089653171e-08
-0.099,3.64858e-08,-0.099,6.3658e-09,-0.099,1.2384e-07,-0.099,9.083539035332475e-08,-0.099,1.1213420047756461e-07,-0.099,1.1114607733677307e-07,-0.099,5.8129822823196124e-08,-0.099,1.0104666625878456e-07,-0.099,4.1413651443404073e-08,-0.099,1.0756724221706961e-07,-0.099,9.425517635085833e-08
-0.0594,4.8562e-08,-0.0594,9.359899999999999e-09,-0.0594,1.6940000000000002e-07,-0.0594,1.2319785427029236e-07,-0.0594,1.5256975691656756e-07,-0.0594,1.51477828080621e-07,-0.0594,7.831165863496316e-08,-0.0594,1.3741736829664582e-07,-0.0594,5.5642892003414624e-08,-0.0594,1.4633564021778584e-07,-0.0594,1.2763117557390695e-07
-0.0198,6.422500000000001e-08,-0.0198,1.25678e-08,-0.0198,2.2996000000000003e-07,-0.0198,1.6566576119467186e-07,-0.0198,2.0606734912883213e-07,-0.0198,2.0478622154852845e-07,-0.0198,1.0476126919810813e-07,-0.0198,1.8521651707938706e-07,-0.0198,7.427103685168605e-08,-0.0198,1.9745109395545066e-07,-0.0198,1.7140285247459635e-07
0.0198,8.304959999999998e-08,0.0198,1.6615799999999997e-08,0.0198,2.9564e-07,0.0198,2.1208845776349128e-07,0.0198,2.6396550239177417e-07,0.0198,2.626304513580123e-07,0.0198,1.3465960462294483e-07,0.0198,2.3723587657300423e-07,0.0198,9.633863422375747e-08,0.0198,2.5289295033915834e-07,0.0198,2.190055108542939e-07
0.0594,1.0694e-07,0.0594,1.99068e-08,0.0594,3.9968000000000004e-07,0.0594,2.8318536151959356e-07,0.0594,3.546562928152467e-07,0.0594,3.5316450999578725e-07,0.0594,1.7756018487600808e-07,0.0594,3.1789886298427066e-07,0.0594,1.258403014408169e-07,0.0594,3.393939456610567e-07,0.0594,2.9206114170287714e-07
0.099,1.3544e-07,0.099,2.84742e-08,0.099,5.1562e-07,0.099,3.625404070381501e-07,0.099,4.5531262892316895e-07,0.099,4.5395985900807264e-07,0.099,2.2646873107625959e-07,0.099,4.077206988398469e-07,0.099,1.6072596528277026e-07,0.099,4.3559769787101236e-07,0.099,3.73217745615718e-07
0.1386,1.7622000000000003e-07,0.1386,3.3769199999999994e-08,0.1386,6.8286e-07,0.1386,4.7625272285807934e-07,0.1386,5.999389504401514e-07,0.1386,5.988847455409178e-07,0.1386,2.966895038847577e-07,0.1386,5.367365180308316e-07,0.1386,2.1097183768867324e-07,0.1386,5.737183906744718e-07,0.1386,4.895565231037894e-07
0.1782,2.246e-07,0.1782,3.989399999999999e-08,0.1782,8.5518e-07,0.1782,5.950562323980089e-07,0.1782,7.48783244312575e-07,0.1782,7.485102401483299e-07,0.1782,3.7364997258497124e-07,0.1782,6.704710594679124e-07,0.1782,2.690842546235858e-07,0.1782,7.162520274049119e-07,0.1782,6.102518691412466e-07
0.2178,2.7944e-07,0.2178,5.1885e-08,0.2178,1.04248e-06,0.2178,7.239072923829997e-07,0.2178,9.098090796992951e-07,0.2178,9.106389135463847e-07,0.2178,4.58648135508971e-07,0.2178,8.154283272075318e-07,0.2178,3.346483955294078e-07,0.2178,8.706700620074438e-07,0.2178,7.407627217425026e-07
0.2574,3.469e-07,0.2574,6.448999999999999e-08,0.2574,1.3161e-06,0.2574,9.068060848364159e-07,0.2574,1.1425725363117907e-06,0.2574,1.1453185349609656e-06,0.2574,5.730588850617245e-07,0.2574,1.0233899430150946e-06,0.2574,4.1883264172796166e-07,0.2574,1.0931602809619934e-06,0.2574,9.262968433450243e-07
0.29700000000000004,4.2354000000000005e-07,0.29700000000000004,7.81822e-08,0.29700000000000004,1.6465000000000002e-06,0.29700000000000004,1.1241509631620997e-06,0.29700000000000004,1.4210940924199115e-06,0.29700000000000004,1.4267898741403427e-06,0.29700000000000004,7.07159859995398e-07,0.29700000000000004,1.271684696855486e-06,0.29700000000000004,5.165859142764876e-07,0.29700000000000004,1.3591294030734088e-06,0.29700000000000004,1.146284466635388e-06
0.3366,5.144800000000001e-07,0.3366,9.51072e-08,0.3366,2.0528e-06,0.3366,1.3883967144285708e-06,0.3366,1.7612162384427429e-06,0.3366,1.7710664225604805e-06,0.3366,8.690528503287295e-07,0.3366,1.5745340998260721e-06,0.3366,6.343005459132742e-07,0.3366,1.6837650877429438e-06,0.3366,1.413194495144469e-06
0.3762,6.1648e-07,0.3762,1.1504e-07,0.3762,2.5209e-06,0.3762,1.689305480596067e-06,0.3762,2.149761442635728e-06,0.3762,2.165432095250262e-06,0.3762,1.052756317234501e-06,0.3762,1.9202671225189004e-06,0.3762,7.682561889971238e-07,0.3762,2.054648739741356e-06,0.3762,1.7162138001930503e-06
0.4158,7.7484e-07,0.4158,1.435e-07,0.4158,3.0166000000000005e-06,0.4158,2.0271235242501316e-06,0.4158,2.5675726357196715e-06,0.4158,2.5904037379898483e-06,0.4158,1.2854270640177228e-06,0.4158,2.2997613955420094e-06,0.4158,9.574311155006187e-07,0.4158,2.4565423051105308e-06,0.4158,2.0543147635003003e-06
0.4554,9.442600000000001e-07,0.4554,1.6756000000000003e-07,0.4554,3.7074e-06,0.4554,2.4748019498523127e-06,0.4554,3.1388704218837127e-06,0.4554,3.1725252968617785e-06,0.4554,1.5699542014948813e-06,0.4554,2.8118055088713784e-06,0.4554,1.1739776600710298e-06,0.4554,3.0033338423248116e-06,0.4554,2.502970987203487e-06
0.4950000000000001,1.09182e-06,0.4950000000000001,1.9494000000000002e-07,0.4950000000000001,4.4834e-06,0.4950000000000001,2.9544490330222735e-06,0.4950000000000001,3.766832436742754e-06,0.4950000000000001,3.815011788831595e-06,0.4950000000000001,1.8554104609111617e-06,0.4950000000000001,3.3692891597141147e-06,0.4950000000000001,1.3795407318116186e-06,0.4950000000000001,3.602105161952575e-06,0.4950000000000001,2.982574875110333e-06
0.5347000000000001,1.2771000000000002e-06,0.5347000000000001,2.3186e-07,0.5347000000000001,5.277e-06,0.5347000000000001,3.4551812613788123e-06,0.5347000000000001,4.409597714205507e-06,0.5347000000000001,4.474779444828672e-06,0.5347000000000001,2.1725827197813013e-06,0.5347000000000001,3.9457133496910055e-06,0.5347000000000001,1.6230059746072176e-06,0.5347000000000001,4.21738937924849e-06,0.5347000000000001,3.4806140274851906e-06
0.5743,1.4909000000000002e-06,0.5743,2.7362000000000004e-07,0.5743,6.284300000000001e-06,0.5743,4.07885475382782e-06,0.5743,5.217743465540358e-06,0.5743,5.306259160219968e-06,0.5743,2.5581233606639774e-06,0.5743,4.6683097786429585e-06,0.5743,1.913073264850456e-06,0.5743,4.990101102041829e-06,0.5743,4.1001336184247605e-06
0.6139,1.7304e-06,0.6139,3.2292000000000004e-07,0.6139,7.2803e-06,0.6139,4.701061231173384e-06,0.6139,6.013822965981157e-06,0.6139,6.128586532285266e-06,0.6139,2.959382776063282e-06,0.6139,5.385464943055082e-06,0.6139,2.2280191362813306e-06,0.6139,5.753512471008183e-06,0.6139,4.71518898080892e-06
0.6535000000000001,2.0166000000000003e-06,0.6535000000000001,3.7294000000000006e-07,0.6535000000000001,8.5612e-06,0.6535000000000001,5.489574140209274e-06,0.6535000000000001,7.0300852448008155e-06,0.6535000000000001,7.180262491173647e-06,0.6535000000000001,3.458207087777061e-06,0.6535000000000001,6.298873757211866e-06,0.6535000000000001,2.613541094883423e-06,0.6535000000000001,6.727271293592043e-06,0.6535000000000001,5.4940626523706e-06
0.6931,2.3256e-06,0.6931,4.1486000000000005e-07,0.6931,9.9001e-06,0.6931,6.310453806413525e-06,0.6931,8.084075237723772e-06,0.6931,8.275571651653088e-06,0.6931,3.985436793392633e-06,0.6931,7.249613955576299e-06,0.6931,3.0280087977162245e-06,0.6931,7.738466474995895e-06,0.6931,6.301543191245422e-06
0.7327,2.6376000000000004e-06,0.7327,4.6548000000000006e-07,0.7327,1.1306e-05,0.7327,7.1585605674093526e-06,0.7327,9.17685829709736e-06,0.7327,9.416775723513603e-06,0.7327,4.527420952758078e-06,0.7327,8.236380267359018e-06,0.7327,3.454389810111555e-06,0.7327,8.787477643885321e-06,0.7327,7.132465944029161e-06
0.7723,2.9822000000000004e-06,0.7723,5.515999999999999e-07,0.7723,1.2834e-05,0.7723,8.075657095588939e-06,0.7723,1.0355848315718202e-05,0.7723,1.0652638156259745e-05,0.7723,5.119335994460709e-06,0.7723,9.304021450894068e-06,0.7723,3.924777978500643e-06,0.7723,9.920350289242831e-06,0.7723,8.02815605640069e-06
0.8119,3.3196000000000004e-06,0.8119,6.035e-07,0.8119,1.483e-05,0.8119,9.218706666566166e-06,0.8119,1.1865853955633663e-05,0.8119,1.2241539930149486e-05,0.8119,5.804410530124398e-06,0.8119,1.0657864243740481e-05,0.8119,4.437369413843736e-06,0.8119,1.1365771606394749e-05,0.8119,9.142595850694187e-06
0.8515,3.7503e-06,0.8515,7.027000000000001e-07,0.8515,1.661e-05,0.8515,1.028319834479751e-05,0.8515,1.3220841330461559e-05,0.8515,1.3673580762247408e-05,0.8515,6.513278161837317e-06,0.8515,1.1895610227245115e-05,0.8515,5.017054015742291e-06,0.8515,1.2672179499705918e-05,0.8515,1.017547634037278e-05
0.8911,4.1199e-06,0.8911,8.0868e-07,0.8911,1.8656e-05,0.8911,1.1439580644441006e-05,0.8911,1.4736535911239298e-05,0.8911,1.5286639863607966e-05,0.8911,7.228510287812899e-06,0.8911,1.3267433001716717e-05,0.8911,5.571644978726005e-06,0.8911,1.4128358156233198e-05,0.8911,1.1292405994417689e-05
0.9307,4.5954e-06,0.9307,8.9234e-07,0.9307,2.0796e-05,0.9307,1.2681232760846399e-05,0.9307,1.632831208446783e-05,0.9307,1.6984970449322568e-05,0.9307,8.04432456083519e-06,0.9307,1.472438215694477e-05,0.9307,6.235085651561865e-06,0.9307,1.5664289575417116e-05,0.9307,1.248942912138607e-05
