-0.6,6.240000000000001e-12,nan,nan,-0.6,1.447e-11,-0.6,9.810000000000001e-12,-0.6,6.6e-13,-0.6,5.8100000000000005e-12,-0.6,2.59e-12,-0.6,4.14e-11,-0.6,8.22e-12,-0.6,1.7053e-10,-0.6,9.73737729238119e-12,-0.6,2.558587381164648e-11,-0.6,1.5727118456500518e-11,-0.6,1.997388110494421e-11,-0.6,1.4506017757060762e-11,-0.6,9.922831115601876e-12,-0.6,1.0941683458322596e-11,-0.6,1.661905277629259e-11,-0.6,1.5631884940428906e-11,-0.6,2.237541060805431e-11,-0.6,2.606294715728713e-11,-0.6,2.5429967584539814e-11,-0.6,8.813764495999456e-12,-0.6,2.4681908315394082e-11,-0.6,1.8084509325083392e-11,-0.6,7.953964057464382e-12,-0.6,6.983930093316403e-11,-0.6,1.6259306805585202e-11,-0.6,2.2423741069514436e-11,-0.6,3.5473798199955717e-11,-0.6,1.7458055825212742e-11,-0.6,4.85081706062079e-12
-0.56,2.8900000000000004e-12,nan,nan,-0.56,1.32e-12,-0.56,1.374e-11,-0.56,8.080000000000003e-12,-0.56,2.57e-12,-0.56,3.3600000000000002e-12,-0.56,3.07e-11,-0.56,1.2419999999999999e-11,-0.56,1.4058000000000002e-10,-0.56,1.1831551195722962e-11,-0.56,1.3834587076641338e-11,-0.56,1.09036354335551e-11,-0.56,2.128476909676217e-11,-0.56,3.788300619093284e-12,-0.56,6.445707936125703e-12,-0.56,1.3508513793692675e-11,-0.56,1.9375377433013918e-11,-0.56,1.2897107244514404e-11,-0.56,2.3526315608052385e-11,-0.56,2.766796636323158e-11,-0.56,1.5310319259821e-11,-0.56,1.118551042487445e-11,-0.56,2.2072543223988153e-11,-0.56,2.9248085292418927e-12,-0.56,8.251486950426119e-12,-0.56,5.6319607948560894e-11,-0.56,2.2202722891498047e-11,-0.56,1.6039119156245114e-11,-0.56,3.4016056488151643e-11,-0.56,1.4614310060325812e-11,-0.56,1.346801285642733e-11
-0.52,1.0489999999999999e-11,nan,nan,-0.52,2.222e-11,-0.52,4.07e-12,-0.52,9.77e-12,-0.52,9.26e-12,-0.52,1.164e-11,-0.52,4.364e-11,-0.52,7.55e-12,-0.52,1.3792999999999998e-10,-0.52,1.5923898746344516e-11,-0.52,2.8180699430903076e-11,-0.52,9.181792572574349e-12,-0.52,8.521038342045938e-12,-0.52,1.9381283501430828e-11,-0.52,1.484114939133525e-11,-0.52,1.5192159580302485e-11,-0.52,1.0451886138734383e-11,-0.52,1.6564905211532862e-11,-0.52,2.6576460047068618e-11,-0.52,1.3264856811713668e-11,-0.52,2.3254480011682994e-11,-0.52,1.3289855710367996e-11,-0.52,1.79994027533593e-11,-0.52,3.068937043754757e-11,-0.52,2.073068192549518e-11,-0.52,6.566827033879039e-11,-0.52,2.739149057711753e-11,-0.52,3.3445391680861545e-11,-0.52,3.130841027062965e-11,-0.52,2.0109194366879742e-11,-0.52,1.7883636974367472e-11
-0.48,8.580000000000003e-12,nan,nan,-0.48,1.168e-11,-0.48,1.28e-11,-0.48,4.18e-12,-0.48,9.090000000000001e-12,-0.48,4.5900000000000004e-12,-0.48,1.495e-11,-0.48,3.53e-12,-0.48,1.1899000000000002e-10,-0.48,1.2548288048881616e-11,-0.48,1.976652260015624e-11,-0.48,1.136908132271644e-11,-0.48,1.6089542434821483e-11,-0.48,1.5342086677377652e-11,-0.48,1.484274110419051e-11,-0.48,1.2453757757412649e-11,-0.48,9.30881842931463e-12,-0.48,9.151284053539866e-12,-0.48,2.4852561101012843e-11,-0.48,1.1545068493874096e-11,-0.48,2.411962511632233e-11,-0.48,5.508767559832353e-12,-0.48,1.8905583395068768e-11,-0.48,1.313479308913048e-11,-0.48,1.446950541575796e-11,-0.48,4.307393605632598e-11,-0.48,2.314236304316353e-11,-0.48,2.5515724740378773e-11,-0.48,2.3304726243021865e-11,-0.48,2.2690517950969383e-11,-0.48,9.608826601876719e-12
-0.44,2.2200000000000002e-12,nan,nan,-0.44,6.170000000000001e-12,-0.44,1.103e-11,-0.44,5.2000000000000005e-12,-0.44,1.6800000000000001e-12,-0.44,3.8000000000000005e-13,-0.44,1.5609999999999998e-11,-0.44,1.258e-11,-0.44,9.436999999999999e-11,-0.44,1.2210524870456618e-11,-0.44,1.0814723382788773e-11,-0.44,1.5901188794325246e-11,-0.44,2.0436441838923882e-11,-0.44,1.2865739771925312e-11,-0.44,3.3649819396830064e-12,-0.44,1.4586457908947317e-11,-0.44,2.121311168569799e-11,-0.44,1.2304101000135707e-11,-0.44,1.579220149398325e-11,-0.44,2.809305044988155e-11,-0.44,1.3423796848840842e-11,-0.44,1.5002760520311657e-12,-0.44,2.0361410623087947e-11,-0.44,1.3063269743192687e-11,-0.44,4.901580149755382e-12,-0.44,3.7269559893200884e-11,-0.44,1.1191031165604179e-11,-0.44,1.5534984860805522e-11,-0.44,1.8156205695653045e-11,-0.44,1.892855974528837e-11,-0.44,1.7794877833461428e-12
-0.4,6.4800000000000015e-12,nan,nan,-0.4,2.081e-11,-0.4,8.12e-12,-0.4,1.057e-11,-0.4,5.510000000000001e-12,-0.4,1.337e-11,-0.4,2.203e-11,-0.4,1.286e-11,-0.4,1.3647000000000002e-10,-0.4,1.3785125440294984e-11,-0.4,1.245833307528145e-11,-0.4,1.726327276703522e-11,-0.4,9.384362003126337e-12,-0.4,2.5186090382599213e-11,-0.4,1.3309799342260558e-11,-0.4,1.8684158599653008e-11,-0.4,2.1052479092217524e-11,-0.4,1.6533826839758012e-11,-0.4,2.029011474781934e-11,-0.4,2.3969657249611248e-11,-0.4,1.6208060043597155e-11,-0.4,1.7842627785438644e-11,-0.4,2.6967298399047052e-11,-0.4,2.538206905207193e-11,-0.4,2.220082383657252e-11,-0.4,4.5720111227004537e-11,-0.4,1.4645002089106577e-11,-0.4,2.7917524728656562e-11,-0.4,3.163980910209497e-11,-0.4,2.2900482195161747e-11,-0.4,1.4095888281894672e-11
-0.36,1.087e-11,nan,nan,-0.36,2.36e-12,-0.36,5.2500000000000004e-12,-0.36,7.570000000000003e-12,-0.36,1.024e-11,-0.36,7.1900000000000015e-12,-0.36,1.5400000000000001e-12,-0.36,2.0700000000000003e-12,-0.36,1.178e-10,-0.36,7.313742105778266e-12,-0.36,1.6830924049139988e-11,-0.36,7.98456399745672e-12,-0.36,1.105355496840693e-11,-0.36,7.565606000852714e-12,-0.36,1.6796726024972502e-11,-0.36,1.2279342551545854e-11,-0.36,1.0742596365741991e-11,-0.36,5.0507288567131575e-12,-0.36,2.0230046344757604e-11,-0.36,1.2767550186372249e-11,-0.36,1.5516991436562802e-11,-0.36,1.6712237491033015e-11,-0.36,1.1796196651865498e-11,-0.36,1.0109836904839342e-11,-0.36,1.4846231456599337e-11,-0.36,2.591137977949397e-11,-0.36,1.661825182648391e-11,-0.36,1.3975116608642231e-11,-0.36,2.2511534350312836e-11,-0.36,8.593206613596422e-12,-0.36,8.624723351420479e-12
-0.32,5.320000000000001e-12,nan,nan,-0.32,4.58e-12,-0.32,1.094e-11,-0.32,1.4200000000000002e-12,-0.32,6.290000000000001e-12,-0.32,2.0700000000000003e-12,-0.32,1.694e-11,-0.32,6.14e-12,-0.32,8.189e-11,-0.32,1.3962391150516877e-11,-0.32,1.7387552312066927e-11,-0.32,1.288418697976778e-11,-0.32,2.101659087181138e-11,-0.32,1.0308256987046828e-11,-0.32,7.345700122151525e-12,-0.32,1.2412607689846447e-11,-0.32,1.0206609832267728e-11,-0.32,1.4636219329368937e-11,-0.32,2.337176556478103e-11,-0.32,1.1619352509640117e-11,-0.32,1.970299855131559e-11,-0.32,2.805431119531284e-12,-0.32,1.5673121365598355e-11,-0.32,1.1630337525185104e-11,-0.32,1.1207348491195574e-11,-0.32,3.4028603180943296e-11,-0.32,2.5476312538064644e-11,-0.32,2.5017552194003603e-11,-0.32,1.9119144160041097e-11,-0.32,1.9832821212622076e-11,-0.32,8.603840009653081e-12
-0.28,2.8600000000000003e-12,nan,nan,-0.28,2.003e-11,-0.28,1.001e-11,-0.28,8.470000000000001e-12,-0.28,3.6000000000000004e-12,-0.28,7.960000000000001e-12,-0.28,2.023e-11,-0.28,1.345e-11,-0.28,1.0883e-10,-0.28,1.9229764366721937e-11,-0.28,1.8501728607631804e-11,-0.28,1.4394015106656913e-11,-0.28,1.3374820992724997e-11,-0.28,2.1939267218205135e-11,-0.28,5.4523773198855095e-12,-0.28,1.183667146522029e-11,-0.28,2.3046653407918743e-11,-0.28,2.243700975491529e-11,-0.28,1.80389415845678e-11,-0.28,3.082819361886444e-11,-0.28,2.6558084515526567e-11,-0.28,1.738379357620639e-11,-0.28,2.1802857231708528e-11,-0.28,2.7772664921479323e-11,-0.28,1.9058187703624008e-11,-0.28,4.3507511161547267e-11,-0.28,2.1088562668805987e-11,-0.28,2.7738315441393277e-11,-0.28,2.57352919537831e-11,-0.28,2.2848656204827927e-11,-0.28,1.8271881872259486e-11
-0.24,9.390000000000003e-12,nan,nan,-0.24,1.9400000000000002e-12,-0.24,1.4900000000000001e-12,-0.24,9.900000000000001e-12,-0.24,8.880000000000003e-12,-0.24,8.65e-12,-0.24,6.65e-12,-0.24,3.740000000000001e-12,-0.24,9.943e-11,-0.24,1.703511360468582e-11,-0.24,1.6372660284052434e-11,-0.24,8.007859737224826e-12,-0.24,6.503455357497424e-12,-0.24,9.421024494049486e-12,-0.24,1.786959639008052e-11,-0.24,1.4436750531437447e-11,-0.24,6.871117718579349e-12,-0.24,9.249713212325112e-12,-0.24,1.9368934633739914e-11,-0.24,1.6890748776363022e-11,-0.24,1.8383317591274758e-11,-0.24,1.0900224227586954e-11,-0.24,9.77421640026937e-12,-0.24,7.62772881216999e-12,-0.24,1.723508425046907e-11,-0.24,3.2698235199911715e-11,-0.24,1.9154481028470957e-11,-0.24,2.112210452990258e-11,-0.24,2.6503922120974015e-11,-0.24,1.185645606942684e-11,-0.24,1.1138760725392925e-11
-0.2,9.300000000000001e-12,nan,nan,-0.2,4.350000000000001e-12,-0.2,8.16e-12,-0.2,2.8e-12,-0.2,8.980000000000003e-12,-0.2,6.1600000000000004e-12,-0.2,2.294e-11,-0.2,4.710000000000001e-12,-0.2,8.840000000000001e-11,-0.2,1.2836911962328578e-11,-0.2,1.575787617807249e-11,-0.2,1.0514044174684657e-11,-0.2,1.3285819420652498e-11,-0.2,8.496589660386783e-12,-0.2,1.6067692717740208e-11,-0.2,1.3119295476019853e-11,-0.2,1.0293308211796184e-11,-0.2,1.1846360683689707e-11,-0.2,1.9937106955048897e-11,-0.2,1.731428006386815e-11,-0.2,2.06276278143565e-11,-0.2,1.158772535234584e-11,-0.2,1.8186385283813305e-11,-0.2,1.0566125536100309e-11,-0.2,7.906623138551994e-12,-0.2,4.3916414016469095e-11,-0.2,1.9199157202252255e-11,-0.2,1.934287992094003e-11,-0.2,2.6875499113288135e-11,-0.2,1.546457249066092e-11,-0.2,1.5213700449630092e-11
-0.16,3.900000000000001e-13,nan,nan,-0.16,1.232e-11,-0.16,9.78e-12,-0.16,5.720000000000001e-12,-0.16,1.47e-12,-0.16,6.130000000000001e-12,-0.16,1.644e-11,-0.16,1.28e-11,-0.16,9.253e-11,-0.16,1.2470815848280887e-11,-0.16,1.01801837490692e-11,-0.16,1.1212515267573039e-11,-0.16,1.951837526819538e-11,-0.16,1.1459573450697017e-11,-0.16,1.1662600986286768e-11,-0.16,1.0842592927880545e-11,-0.16,1.708316044742389e-11,-0.16,2.125426972633506e-11,-0.16,1.6134411240605508e-11,-0.16,1.633308224019478e-11,-0.16,1.4279597241509865e-11,-0.16,1.5341568899142117e-11,-0.16,1.6713644175004088e-11,-0.16,1.66445283811894e-11,-0.16,8.807377256033592e-12,-0.16,3.687102325920724e-11,-0.16,1.2619152609429274e-11,-0.16,1.24396617711297e-11,-0.16,2.9111366788943346e-11,-0.16,1.6440177464076463e-11,-0.16,1.3563713680265664e-11
-0.12,6.46e-12,nan,nan,-0.12,5.24e-12,-0.12,9.23e-12,-0.12,1.041e-11,-0.12,1.074e-11,-0.12,7.150000000000001e-12,-0.12,2.21e-12,-0.12,7.4e-12,-0.12,7.521e-11,-0.12,1.4749687858622043e-11,-0.12,1.5692431050701978e-11,-0.12,1.778104554938835e-11,-0.12,1.190340237039157e-11,-0.12,1.4041293078063187e-11,-0.12,1.1084448260055999e-11,-0.12,1.573690354693962e-11,-0.12,1.1906344595158344e-11,-0.12,1.5379681700191625e-11,-0.12,1.770563516814574e-11,-0.12,1.792262644830839e-11,-0.12,2.062240625451115e-11,-0.12,1.2467296386258869e-11,-0.12,1.5782575015688514e-11,-0.12,7.298478141160078e-12,-0.12,9.491433583032407e-12,-0.12,1.7206704222642688e-11,-0.12,2.3974604626329687e-11,-0.12,2.458478052146268e-11,-0.12,2.274512391857152e-11,-0.12,1.6045031967275317e-11,-0.12,1.0623268392499615e-11
-0.08,1.255e-11,nan,nan,-0.08,4.84e-12,-0.08,5.44e-12,-0.08,7.07e-12,-0.08,6.61e-12,-0.08,1.146e-11,-0.08,2.518e-11,-0.08,3.1000000000000004e-13,-0.08,4.0850000000000006e-11,-0.08,1.2761825543229567e-11,-0.08,1.472766259514572e-11,-0.08,4.363512302949242e-12,-0.08,9.413874357053499e-12,-0.08,1.548389867909879e-11,-0.08,7.545376066208697e-12,-0.08,1.705264522901423e-11,-0.08,1.0179235301735577e-11,-0.08,4.558640765067065e-12,-0.08,1.733602678596305e-11,-0.08,1.659836354800201e-11,-0.08,2.0072069686814092e-11,-0.08,2.00493155747128e-11,-0.08,1.75266507708589e-11,-0.08,5.8837278953459345e-12,-0.08,1.6799172865616503e-11,-0.08,3.3147758801703845e-11,-0.08,1.8527128394032706e-11,-0.08,1.9015457428968018e-11,-0.08,3.050811276032339e-11,-0.08,2.0277179790918378e-11,-0.08,1.9133740378118055e-11
-0.04,2.79e-12,nan,nan,-0.04,1.038e-11,-0.04,7.63e-12,-0.04,2.7100000000000004e-12,-0.04,2.4000000000000003e-12,-0.04,4.31e-12,-0.04,9.810000000000001e-12,-0.04,1.328e-11,-0.04,4.643e-11,-0.04,4.762189436433525e-12,-0.04,1.2482996945260522e-11,-0.04,1.52331811313461e-11,-0.04,1.5601672384950036e-11,-0.04,1.6637484294694236e-11,-0.04,5.72930907065299e-12,-0.04,5.91735099923623e-12,-0.04,2.023882846136797e-11,-0.04,1.4866697909373374e-11,-0.04,1.1570302825801457e-11,-0.04,2.0975493351791233e-11,-0.04,2.188184483770394e-11,-0.04,1.3814299088296398e-11,-0.04,2.2016165035926452e-11,-0.04,1.9032895378690718e-11,-0.04,1.600777936501202e-11,-0.04,2.5226196505509615e-11,-0.04,7.99447486127527e-12,-0.04,2.0029354940173587e-11,-0.04,2.6473572141889425e-11,-0.04,2.4378492442542965e-11,-0.04,1.1894591021235766e-11
0.0,1.8000000000000002e-13,nan,nan,0.0,6.740000000000001e-12,0.0,1.982e-11,0.0,8.11e-12,0.0,9.04e-12,0.0,2.4000000000000003e-12,0.0,6.1600000000000004e-12,0.0,9.95e-12,0.0,3.353e-11,0.0,9.197665036544662e-12,0.0,1.6409538638609078e-11,0.0,1.96013838215362e-11,0.0,2.3242730561384383e-11,0.0,8.711253701271943e-12,0.0,1.4478901411102318e-11,0.0,1.2545814431935681e-11,0.0,1.0850088648478536e-11,0.0,1.5465176136751366e-11,0.0,1.5349309343554603e-11,0.0,2.114532241244796e-11,0.0,1.6369601480071878e-11,0.0,1.1296666816431472e-11,0.0,1.3687683771642881e-11,0.0,1.1351903733005773e-11,0.0,1.3274546780275965e-11,0.0,1.0874313686244375e-11,0.0,1.9833730385033963e-11,0.0,1.883003333661168e-11,0.0,2.045897922105232e-11,0.0,1.8643139308427535e-11,0.0,7.60928389600468e-12
0.04,1.893e-11,nan,nan,0.04,1.695e-11,0.04,7.280000000000001e-12,0.04,1.053e-11,0.04,7.92e-12,0.04,1.8000000000000002e-11,0.04,3.0020000000000003e-11,0.04,6.56e-12,0.04,2.194e-11,0.04,1.6856686665393575e-11,0.04,2.1402869109387505e-11,0.04,7.400830848675685e-12,0.04,1.2713805527785516e-11,0.04,2.01023677437341e-11,0.04,1.5338747912017186e-11,0.04,2.126537497424013e-11,0.04,1.7162645719331797e-11,0.04,1.6434414163751088e-11,0.04,2.3251808257690546e-11,0.04,2.7803123169158574e-11,0.04,1.838868108120721e-11,0.04,2.5411009126529896e-11,0.04,2.2605208010889393e-11,0.04,2.5101545446118146e-11,0.04,2.674114885720754e-11,0.04,3.2283462766662605e-11,0.04,2.018079043883505e-11,0.04,2.582910275065074e-11,0.04,2.7574295376220786e-11,0.04,2.8867508115440805e-11,0.04,2.6957378666325066e-11
0.08,7.4e-12,nan,nan,0.08,2.092e-11,0.08,2.2700000000000002e-12,0.08,7.700000000000001e-13,0.08,7.61e-12,0.08,5.1500000000000005e-12,0.08,1.7939999999999998e-11,0.08,9.45e-12,0.08,4.976e-11,0.08,5.022425154394371e-12,0.08,1.75924659622316e-11,0.08,1.5515067864122212e-11,0.08,1.1546141904211143e-11,0.08,1.6581440234284456e-11,0.08,7.078129812154864e-12,0.08,4.844644738251659e-12,0.08,1.6212955615069704e-11,0.08,7.99137709612864e-12,0.08,2.0248227527125862e-11,0.08,2.0053370997839988e-11,0.08,2.3871857917316852e-11,0.08,1.428905727407704e-11,0.08,1.7767028813081194e-11,0.08,3.015668556241248e-11,0.08,9.545403938364824e-12,0.08,3.214409334280637e-11,0.08,1.970205678399588e-11,0.08,2.6180994884186057e-11,0.08,2.818902716126104e-11,0.08,2.5405544908368938e-11,0.08,8.686803807367426e-12
